PersonId,LastName,UsedFirstName,SchoolNameLongEn,FieldOfStudyEn,DiplomaLongEn,GraduationYear
3015,Turp,Daniel,The Hague Academy of International Law,Laws,Diploma,1989.0
3015,Turp,Daniel,University of Paris,Laws,Doctorate,1990.0
9511,Tweed,Mervin C.,Brandon University,General Studies,Bachelor,1977.0
3268,Tweedie,Thomas Mitchell March,Mount Allison University,Arts,Bachelor,
3268,Tweedie,Thomas Mitchell March,Harvard Law School,Laws,Bachelor,
2022,Tétreault,Jacques,Sainte-Marie College,Arts,Bachelor,
2022,Tétreault,Jacques,Sainte-Marie College,Laws,Licentiate,
18035,Unger,Betty,Collegiate studies,Nursing,Diploma,
13905,Ur,Rose-Marie Margaret,Unknown,Nursing,Diploma,
2760,Urquhart,Earl Wallace,Dalhousie University,Laws,Bachelor,
4332,Vaillancourt,Cyrille,Laval University,Unknown,Unknown,
4332,Vaillancourt,Cyrille,Lévis College,Unknown,Unknown,
8828,Valade,Georges-J.,Montreal University,Pharmacy,Bachelor,1948.0
8828,Valade,Georges-J.,St. Francis Xavier University,Unknown,Unknown,
8828,Valade,Georges-J.,Montreal University,Administration,Post-graduate studies,
8828,Valade,Georges-J.,McGill University,Unknown,Unknown,
16457,Valcourt,Bernard,Saint-Louis-Maillet College,Arts,Bachelor,1973.0
16457,Valcourt,Bernard,University of New Brunswick,Laws,Bachelor,1976.0
12975,Valeri,Tony,McMaster University,Economics,Bachelor,1979.0
17276,Valeriote,Frank,University of Western Ontario,History,Bachelor,
17276,Valeriote,Frank,University of Ottawa,Laws,Bachelor,
4101,Vallée,Roch Pamphile,St. Anne's College,Unknown,Unknown,
9040,Valois,Philippe,Séminaire de Joliette,Arts,Bachelor,
9040,Valois,Philippe,Montreal University,Laws,Bachelor,
2389,Van De Walle,Walter,University of Alberta,Unknown,Unknown,
14925,Van Horne,Joseph Charles,Sacré-Coeur University,Unknown,Unknown,
14925,Van Horne,Joseph Charles,St. Thomas University,Unknown,Unknown,
12507,Van Loan,Peter,University of Toronto,Political Science,Bachelor,1987.0
12507,Van Loan,Peter,Osgoode Hall Law School,Laws,Bachelor,1987.0
12507,Van Loan,Peter,University of Toronto,International Relations,Master,1989.0
12507,Van Loan,Peter,University of Toronto,Science,Master,1993.0
20123,Van Popta,Tako,University of British Columbia,Laws,Bachelor,1989.0
20123,Van Popta,Tako,Trinity Western University,,Bachelor,
7347,Van Roggen,George Clifford,University of British Columbia,Unknown,Unknown,
5878,Vanasse,Fabien,Séminaire de Nicolet,Unknown,Unknown,
9221,Vanclief,Lyle,University of Guelph,Scientific Agriculture,Bachelor,1966.0
18454,Vandal,Daniel,University of Manitoba,Social Work,Bachelor,
18527,Vandenbeld,Anita,University of Calgary,History and Political Science,Bachelor,1994.0
18527,Vandenbeld,Anita,York University,Political and Constitutional history,Master,1996.0
18527,Vandenbeld,Anita,University of Calgary,History and Political Science,Post-graduate studies,1998.0
523,Vankoughnet,William John,Loyola College,Municipal Administration,Diploma,
523,Vankoughnet,William John,Queen's University,Unknown,Unknown,
6873,Vautour,Angela,Collegiate studies,Administration,Degree,
18494,Vecchio,Karen,Georgian College,Dentistry,Diploma,
18494,Vecchio,Karen,University of Western Ontario,Unknown,Unknown,
7178,Veillette,Michel,Institut Technologique (Saint-Hyacinthe),Unknown,Unknown,
1376,Vellacott,Maurice,Canadian Theological Seminary,Theology,Master,
1376,Vellacott,Maurice,Trinity International University,Theology,Doctorate,
1376,Vellacott,Maurice,Briercrest College,Theology,Bachelor,
7887,Veniot,Clarence Joseph,Laval University,Arts,Bachelor,1906.0
7887,Veniot,Clarence Joseph,Laval University,Medicine,Doctorate,1910.0
7887,Veniot,Clarence Joseph,Laval University,Arts,Master,1924.0
5187,Veniot,Peter John,University of New Brunswick,Laws,Bachelor,1923.0
5187,Veniot,Peter John,Laval University,Unknown,Unknown,1924.0
5505,Venne,Pierrette,Sherbrooke University,Laws,Licentiate,1976.0
5505,Venne,Pierrette,University of Winnipeg,Common Law,Unknown,
5505,Venne,Pierrette,Sherbrooke University,Notarial Law,Diploma,
5505,Venne,Pierrette,Université Aix-en-Provence,Music,Unknown,
9927,Verville,Joseph-Achille,Laval University,Laws,Unknown,
9396,Viau,Fernand,University of Manitoba,Unknown,Unknown,
20102,Vidal,Gary,University of Saskatchewan,,,
20102,Vidal,Gary,Briercrest College,,,
9105,Vien,Jacques,University of Toronto,Credit,Degree,1960.0
9362,Vien,Thomas,Lévis College,Arts,Bachelor,
9362,Vien,Thomas,Laval University,Laws,Licentiate,
9362,Vien,Thomas,Laval University,Laws,Doctorate,
9362,Vien,Thomas,Royal Military College of Canada,Military,Unknown,
18427,Viersen,Arnold,Unknown,Automotive Technician Journeyman,Degree,2008.0
18427,Viersen,Arnold,University College of the Fraser Valley,Business,Degree,
10752,Villeneuve,Georges,Laval University,Civil Law,Bachelor,
10752,Villeneuve,Georges,Séminaire de Nicolet,Arts,Bachelor,
13601,Vincent,Auguste,University of Ottawa,Arts,Master,
13601,Vincent,Auguste,University of Ottawa,Arts,Bachelor,
13601,Vincent,Auguste,Montreal University,Laws,Bachelor,
5118,Vincent,Clément,Sherbrooke University,Social Work,Diploma,1966.0
15730,Vincent,Pierre H.,Laval University,Laws,Bachelor,1976.0
15730,Vincent,Pierre H.,Sherbrooke University,Administration,Master,1979.0
15730,Vincent,Pierre H.,University of Quebec at Trois-Rivières,Business,Unknown,1979.0
15730,Vincent,Pierre H.,University of Paris,Business,Certificate,1981.0
15788,Vincent,Robert,Sherbrooke University,Health and Security at the workplace,Certificate,1990.0
18528,Virani,Arif,McGill University,History and Political Science,Bachelor,1994.0
18528,Virani,Arif,University of Toronto,Laws,Bachelor,1998.0
20130,Vis,Brad,University of British Columbia,Political Science,Bachelor,
20130,Vis,Brad,Carleton University,Political Science,Master,
16015,Vivian,Reginald Percy,University of Toronto,Medicine,Doctor of medicine,
7036,Volpe,Giuseppe (Joseph),University of Toronto,Arts,Honours Bachelor,1970.0
7036,Volpe,Giuseppe (Joseph),University of Toronto,Education,Bachelor,1971.0
7036,Volpe,Giuseppe (Joseph),University of Toronto,Education,Master,1980.0
8215,Vrooman,Adam Edward,Trinity College,Medicine,Doctor of medicine,
14249,Waddell,Ian Gardiner,London School of Economics and Political Science,International Law,Master,
14249,Waddell,Ian Gardiner,University of Toronto,Laws,Bachelor,
14249,Waddell,Ian Gardiner,"Ontario College of Education, University of Toronto",Teaching,Certificate,
14249,Waddell,Ian Gardiner,University of Toronto,History,Bachelor,
3458,Wadds,Jean Casselman,University of Toronto,Arts,Bachelor,
18607,Wagantall,Cathay,University of Saskatchewan,Physical Education,Unknown,
16715,Wagner,Claude,University of Ottawa,Philosophy,Bachelor,1946.0
16715,Wagner,Claude,McGill University,Laws,Bachelor,1949.0
10424,Wahn,Ian Grant,University of Saskatchewan,Laws,Bachelor,1936.0
10424,Wahn,Ian Grant,University of Oxford,Arts,Master,1939.0
10424,Wahn,Ian Grant,University of Oxford,Arts,Bachelor,1939.0
10424,Wahn,Ian Grant,Osgoode Hall Law School,Laws,Licentiate,1943.0
15800,Wakim,Sam,St. Francis Xavier University,Science,Bachelor,1959.0
15800,Wakim,Sam,University of New Brunswick,Laws,Bachelor,1962.0
10916,Walker,David,Carleton University,Arts,Bachelor,1970.0
10916,Walker,David,Queen's University,Arts,Master,1974.0
10916,Walker,David,McMaster University,Political Science,Doctorate,1976.0
7937,Walker,David James,University of Toronto,Unknown,Unknown,
7937,Walker,David James,Osgoode Hall Law School,Laws,Unknown,
7937,Walker,David James,Wilfrid Laurier University,Unknown,Unknown,
10825,Walker,James Edgar,University of Alberta,Unknown,Unknown,
19,Wall,William Michael,University of Manitoba,Arts,Bachelor,
19,Wall,William Michael,Harvard University,Education,Unknown,
19,Wall,William Michael,University of Manitoba,Education,Bachelor,
19,Wall,William Michael,Yale University,Education,Unknown,
19,Wall,William Michael,University of Manitoba,Education,Master,
678,Wallace,David Wardrope,Queen's University,Medicine,Doctor of medicine,
11552,Wallace,John Alexander,McMaster University,Arts,Bachelor,1903.0
11552,Wallace,John Alexander,McMaster University,Arts,Master,1916.0
17337,Wallace,John D.,University of New Brunswick,Business Administration,Bachelor,1971.0
17337,Wallace,John D.,University of New Brunswick,Laws,Bachelor,1973.0
1070,Wallace,Mike,University of Guelph,Arts,Bachelor,1987.0
17344,Wallin,Pamela,University of Regina,Psychology and Political Science,Bachelor,1973.0
3663,Walsh,Joseph Charles,McGill University,Civil Law,Bachelor,
3663,Walsh,Joseph Charles,Laval University,Arts,Bachelor,
4794,Walsh,Robert Nelson,McGill University,Unknown,Unknown,
2047,Walsh,William Allen,McGill University,Unknown,Unknown,
2047,Walsh,William Allen,Queen's University,Arts,Bachelor,
290,Wappel,Thomas (Tom) William,University of Toronto,Political Science,Bachelor,1971.0
290,Wappel,Thomas (Tom) William,Queen's University,Laws,Bachelor,1974.0
10924,Warawa,Mark,University College of the Fraser Valley,Criminology,Unknown,
10924,Warawa,Mark,Trinity Western University,Unknown,Unknown,
10924,Warawa,Mark,University of British Columbia,Real Estate,Licentiate,
756,Warburton,Alexander Bannerman,King's College,Arts,Bachelor,1874.0
756,Warburton,Alexander Bannerman,King's College,Civil Law,Bachelor,1876.0
756,Warburton,Alexander Bannerman,University of Edinburgh,Unknown,Unknown,
11164,Warkentin,Chris,Grande Prairie Regional College,Business Administration,Diploma,2001.0
13408,Warner,Norman Melvin,University of New Brunswick,Unknown,Unknown,
1496,Warnock,David,Glasgow Veterinary College,Veterinary Medicine,Unknown,
15407,Wasylycia-Leis,Judy,University of Waterloo,Political Science,Bachelor,1974.0
15407,Wasylycia-Leis,Judy,Carleton University,Political Science,Master,1976.0
11364,Waters,Stanley Charles,University of Alberta,Science,Unknown,
12462,Watson,Ian,McGill University,Laws,Bachelor,
13873,Watson,Jeff,University of Windsor,Political Science and History,Unknown,
5779,Weatherhead,David Bennington,University of Toronto,Arts,Bachelor,1950.0
5779,Weatherhead,David Bennington,Osgoode Hall Law School,Laws,Unknown,1954.0
7717,Weaver,George Dyer,Royal Military College of Canada,Unknown,Unknown,
18414,Webber,Len,University of Calgary,Commerce,Bachelor,
18414,Webber,Len,Technical School,Electricity,Certificate,
8259,Webster,Arnold Alexander,University of British Columbia,Arts,Master,
8259,Webster,Arnold Alexander,University of Toronto,Pedagogy,Bachelor,
8259,Webster,Arnold Alexander,University of British Columbia,Arts,Bachelor,
10438,Webster,Lorne Campbell,Montmagny College,Unknown,Unknown,
1303,Weichel,Oscar William,Collegiate studies,Business,Unknown,
20165,Weiler,Patrick,McGill University,History,Bachelor,2008.0
20165,Weiler,Patrick,University of British Columbia,Laws,J.D.,2012.0
20165,Weiler,Patrick,Lund University,International Law,,
15708,Weiner,Gérard (Gerry),McGill University,Sociology,Bachelor,
15708,Weiner,Gérard (Gerry),Montreal University,Pharmacy,Bachelor,
18603,Weir,Erin,University of Regina,Economics and Political Science,Bachelor,2002.0
18603,Weir,Erin,University of Calgary,History,Master,
18603,Weir,Erin,Queen's University,Public Administration,Master,
16571,Weir,Robert,University of Toronto,Arts,Bachelor,
10405,Weir,William Gilbert,Manitoba College,Agricultural Technology,Bachelor,
403,Weldon,Charles Wesley,King's College,Arts,Master,
403,Weldon,Charles Wesley,King's College,Arts,Bachelor,
11450,Weldon,Richard Chapman,Mount Allison University,Arts,Bachelor,1866.0
11450,Weldon,Richard Chapman,Mount Allison University,Arts,Master,1870.0
11450,Weldon,Richard Chapman,Yale University,Political Science,Doctorate,1872.0
11450,Weldon,Richard Chapman,Rupert Charles University of Heidelberg,International Law,Unknown,
933,Wells,Derek,Acadia University,Commerce,Bachelor,1968.0
933,Wells,Derek,Dalhousie University,Laws,Bachelor,1972.0
8860,Wells,Rupert Mearse,University of Toronto,Arts,Bachelor,1854.0
9146,Welsh,William,Central Academy,Unknown,Unknown,
8970,Wenman,Robert Lloyd,Saskatchewan Teacher's College,Teaching,Unknown,
8970,Wenman,Robert Lloyd,Western Washington University,Unknown,Unknown,
8970,Wenman,Robert Lloyd,University of Redlands,Unknown,Unknown,
8970,Wenman,Robert Lloyd,University of Saskatchewan,Unknown,Unknown,
8970,Wenman,Robert Lloyd,Florida State University,Unknown,Unknown,
9265,Wermenlinger,Edgard Jules,Montreal University,Unknown,Unknown,
16258,Weselak,Anton Bernard,Manitoba Law School,Laws,Bachelor,
16258,Weselak,Anton Bernard,St. Paul's College,Unknown,Unknown,
17259,Weston,John,Harvard Law School,International Relations,Bachelor,1980.0
17259,Weston,John,Osgoode Hall Law School,Laws,Bachelor,1983.0
17259,Weston,John,Harvard Business School,Management,Diploma,
17266,Weston,Rodney,Collegiate studies,Business Administration,Unknown,1985.0
18715,Wetston,Howard,Mount Allison University,Science,Bachelor,
18715,Wetston,Howard,Dalhousie University,Laws,Bachelor,
18469,Whalen,Nick,Queen's University,Engineering,Bachelor,1996.0
18469,Whalen,Nick,Queen's University,Electrical Engineering,Master,1998.0
18469,Whalen,Nick,McGill University,Laws,Bachelor,2001.0
8465,Whelan,Eugene,Ontario Agricultural College,Agriculture,Unknown,
15251,Whelan,Susan,University of Detroit,Laws,Doctorate,1988.0
15251,Whelan,Susan,University of Windsor,Laws,Bachelor,1988.0
13782,Wheler,George,Victoria College,Unknown,Unknown,
15779,Whidden,Howard Primrose,Acadia University,Unknown,Unknown,
15779,Whidden,Howard Primrose,McMaster University,Arts,Bachelor,
15779,Whidden,Howard Primrose,University of Chicago,Laws,Bachelor,
12117,White,Arthur Walter Adams,Osgoode Hall Law School,Laws,Unknown,
12117,White,Arthur Walter Adams,University of Toronto,Arts,Bachelor,
16630,White,Brian,University of Manitoba,Science,Bachelor,1972.0
10816,White,George Stanley,Osgoode Hall Law School,Laws,Unknown,
7206,White,Gerald Verner,McGill University,Science,Bachelor,
3309,White,Randy A.,University of Alberta,Certified Management Accountant,Diploma,1982.0
10063,White,Richard Smeaton,Bishop's University,Unknown,Unknown,
17104,White,Robert Smeaton,McGill University,Unknown,Unknown,
3738,White,Ted,University of Auckland,Electrical Engineering,Certificate,1974.0
18037,White,Vernon,College of Cape Breton,Business Administration,Diploma,1979.0
18037,White,Vernon,Acadia University,Sociology and Psychology,Bachelor,1998.0
18037,White,Vernon,Royal Roads University,Conflict Analysis and Management,Master,2001.0
18037,White,Vernon,Australian Graduate School of Policing,Police Leadership,Post-graduate studies,
1380,White,William Thomas,University of Toronto,Arts,Bachelor,1895.0
1380,White,William Thomas,Osgoode Hall Law School,Laws,Degree,1899.0
5952,Whiteway,Dean Waldon,Brandon University,Arts,Bachelor,
5747,Whitman,Frederick Primrose,University of Alberta,Science,Bachelor,
9948,Whittaker,John R. (Jack),University of Victoria,Political Science,Bachelor,1972.0
9948,Whittaker,John R. (Jack),University of British Columbia,Laws,Bachelor,1975.0
7404,Wiebe,John (Jack),University of Saskatchewan,Unknown,Unknown,
149,Wightman,William Hannum,Clarkson College,Business Administration,Bachelor,1950.0
149,Wightman,William Hannum,Columbia University,Science,Master,1954.0
149,Wightman,William Hannum,Columbia University,Unknown,Doctorate,1960.0
4684,Wilbee,Godfrey Stanley (Stan),University of British Columbia,Medicine,Doctor of medicine,
3097,Wilfert,Bryon,University of Toronto,Arts,Honours Bachelor,1975.0
3097,Wilfert,Bryon,University of Toronto,Political Economy,Master,1976.0
3097,Wilfert,Bryon,University of Toronto,Education,Bachelor,1977.0
18444,Wilkinson,Jonathan,University of Oxford,International Relations,Master,
18444,Wilkinson,Jonathan,University of Saskatchewan,Arts,Bachelor,
18444,Wilkinson,Jonathan,McGill University,Economics,Master,
17850,Wilks,David,RCMP Academy Depot Division,Police and Security Management,Diploma,
5829,Williams,Arthur Trefusis Heneage,University of Edinburgh,Unknown,Unknown,
17859,Williamson,John,McGill University,Arts,Bachelor,1993.0
17859,Williamson,John,London School of Economics and Political Science,Economic History,Master,2009.0
15803,Willis,Errick French,University of Manitoba,Laws,Bachelor,1922.0
15803,Willis,Errick French,University of Alberta,Arts,Master,
15803,Willis,Errick French,University of Toronto,Arts,Bachelor,
10035,Willis,Harry Albert,Osgoode Hall Law School,Laws,Bachelor,1929.0
10035,Willis,Harry Albert,McMaster University,Arts,Bachelor,
13512,Willoughby,Charles James McNeil,University of Toronto,Medicine,Doctor of medicine,
6746,Willoughby,Wellington Bartley,University of Toronto,Laws,Bachelor,
6746,Willoughby,Wellington Bartley,University of Toronto,Arts,Bachelor,
8248,Wilson,Blair,University of Victoria,Arts,Bachelor,
8248,Wilson,Blair,Canadian Institute of Chartered Accountants,Chartered Accountants,Chartered accountants,
8575,Wilson,Charles Avila,Laval University,Laws,Bachelor,
8575,Wilson,Charles Avila,Laval University,Arts,Bachelor,
2499,Wilson,Geoff,University of Saskatchewan,Commerce,Bachelor,1962.0
2499,Wilson,Geoff,University of Saskatchewan,Laws,Bachelor,1965.0
2499,Wilson,Geoff,University of Saskatchewan,Arts,Bachelor,1971.0
8489,Wilson,John Henry,Victoria College,Medicine,Doctor of medicine,1858.0
2157,Wilson,Lois,University of Manitoba,Arts,Bachelor,1947.0
2157,Wilson,Lois,United College,Divinity,Bachelor,1950.0
2157,Wilson,Lois,United College,Divinity,Master,1969.0
11130,Wilson,Michael Holcombe,University of Toronto,Commerce,Bachelor,1959.0
15742,Wilson,Norman Frank,Ontario Agricultural College,Agriculture,Unknown,
18449,Wilson-Raybould,Jody,University of British Columbia,Laws,Degree,
18449,Wilson-Raybould,Jody,University of Victoria,Political Science and History,Bachelor,
12368,Winegard,William C.,University of Toronto,Science,Bachelor,1949.0
12368,Winegard,William C.,University of Toronto,Science,Master,1950.0
